POLYMER_USED,DRUG,WATER_PH,CONCENTRATION,CAPACITY,SOURCE,homo_eV_H,lumo_eV_H
*NCCCCNC(=O)CCCC(=O)*,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,8.2,0.00013,0.00022,interpolated,-7.383289592013787,-5.881051571139844
*NCCCCNC(=O)CCCC(=O)*,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,8.2,0.0001826,0.0003156333,https://link.springer.com/article/10.1007/s11270-023-06281-0,-10.066021113441588,-7.373156805889676
*NCCCCNC(=O)CCCC(=O)*,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,8.2,0.0002,0.00037,interpolated,-9.827148866194964,-7.216490172683125
*NCCCCNC(=O)CCCC(=O)*,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,8.2,0.00022,0.00042,interpolated,-10.030571201483195,-7.07756611427737
*NCCCCNC(=O)CCCC(=O)*,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,8.2,0.0002444,0.0004694833,https://link.springer.com/article/10.1007/s11270-023-06281-0,-7.306675350025147,-5.833899038809
*NCCCCNC(=O)CCCC(=O)*,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,8.2,0.00026,0.00081,interpolated,-7.410896568883274,-5.641418345494216
*NCCCCNC(=O)CCCC(=O)*,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,8.2,0.00028,0.00114,interpolated,-10.012547219952312,-7.368156634224435
*NCCCCNC(=O)CCCC(=O)*,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,8.2,0.0002949,0.0014783,https://link.springer.com/article/10.1007/s11270-023-06281-0,-10.091327028647777,-7.389279449345654
*NCCCCNC(=O)CCCC(=O)*,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,8.2,0.00072,0.00523,interpolated,-7.437442096155574,-5.757343616913715
*NCCCCNC(=O)CCCC(=O)*,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,8.2,0.00115,0.00897,interpolated,-10.093053468925385,-7.505403560794339
*NCCCCNC(=O)CCCC(=O)*,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,7.0,0.001572,0.01272,https://link.springer.com/article/10.1007/s11270-023-06281-0,-10.102235118642039,-7.323105163336072
*NCCCCNC(=O)CCCC(=O)*,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,8.2,0.00375,0.02985,interpolated,-7.474666241544624,-5.651507457756461
*NCCCCNC(=O)CCCC(=O)*,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,8.2,0.00593,0.04698,interpolated,-7.536165886999706,-5.851096137929426
*NCCCCNC(=O)CCCC(=O)*,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,7.0,0.008116,0.0641066667,https://link.springer.com/article/10.1007/s11270-023-06281-0,-10.034896303959105,-7.25391288788225
*NCCCCNC(=O)CCCC(=O)*,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,8.2,0.01071,0.08494,interpolated,-10.07813207575782,-7.152066178135714
*NCCCCNC(=O)CCCC(=O)*,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,8.2,0.01331,0.10578,interpolated,-10.013759125247983,-7.3703932598901165
*NCCCCNC(=O)CCCC(=O)*,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,7.0,0.01591,0.1266166667,https://link.springer.com/article/10.1007/s11270-023-06281-0,-7.555831571302787,-5.953082033320926
*NCCCCNC(=O)CCCC(=O)*,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,8.2,0.01881,0.33024,interpolated,-10.049006331977864,-7.275119928183179
*NCCCCNC(=O)CCCC(=O)*,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,8.2,0.0217,0.53387,interpolated,-10.137053182521326,-7.318411994649914
*NCCCCNC(=O)CCCC(=O)*,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,7.0,0.0246,0.7375,https://link.springer.com/article/10.1007/s11270-023-06281-0,-10.057895501332135,-7.378566250263723
*NCCCCNC(=O)CCCC(=O)*,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,8.2,0.02487,0.63358,interpolated,-7.392228330400538,-5.87981508489326
*NCCCCNC(=O)CCCC(=O)*,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,8.2,0.02513,0.52966,interpolated,-7.466505051668336,-5.758333261241013
*NCCCCNC(=O)CCCC(=O)*,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,7.0,0.0254,0.4257333333,https://link.springer.com/article/10.1007/s11270-023-06281-0,-10.113222813498192,-7.185671122233426
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,8.2,2.247e-05,6.005e-05,https://link.springer.com/article/10.1007/s11270-023-06281-0,-10.081208699067297,-7.2701167688545265
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,8.2,5e-05,0.00012,interpolated,-10.168879337030264,-7.283821617995169
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,8.2,8e-05,0.00017,interpolated,-10.050893074845664,-7.123884520317685
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,8.2,0.0001124,0.0002249933,https://link.springer.com/article/10.1007/s11270-023-06281-0,-10.072606577053042,-7.324019592223378
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,8.2,0.00015,0.00031,interpolated,-10.028307106944492,-7.442280014603538
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,8.2,0.0002,0.0004,interpolated,-7.421763448966783,-5.637408651622152
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,8.2,0.0002388,0.00049405,https://link.springer.com/article/10.1007/s11270-023-06281-0,-10.018242161941869,-7.316735760593673
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,8.2,0.00025,0.00055,interpolated,-7.4449352031699085,-5.650083258650556
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,8.2,0.00026,0.0006,interpolated,-7.484289108422305,-5.804257634936031
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,8.2,0.0002781,0.0006556,https://link.springer.com/article/10.1007/s11270-023-06281-0,-9.980264650958116,-7.279944142140269
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,8.2,0.00029,0.00073,interpolated,-10.160575867916233,-7.322597835783224
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,8.2,0.0003,0.00079,interpolated,-10.057893536176602,-7.378565451296714
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,8.2,0.0003062,0.0008643333,https://link.springer.com/article/10.1007/s11270-023-06281-0,-7.456831561787783,-5.993746377371662
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,8.2,0.00084,0.0224,interpolated,-7.476363278304182,-5.680267548191625
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,8.2,0.00138,0.04394,interpolated,-10.18704113453913,-7.53332695712117
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,7.0,0.001922,0.0654733333,https://link.springer.com/article/10.1007/s11270-023-06281-0,-10.162789144041348,-7.456453282566375
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,8.2,0.00245,0.07987,interpolated,-7.5586830711882635,-5.945449630547526
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,8.2,0.00299,0.09427,interpolated,-7.4481431097160025,-5.907949666785066
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,7.0,0.00352,0.1086666667,https://link.springer.com/article/10.1007/s11270-023-06281-0,-10.240430664465245,-7.413656062096501
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,8.2,0.00475,0.19915,interpolated,-7.479955736167895,-5.591122015394449
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,8.2,0.00598,0.28964,interpolated,-7.53890154791945,-5.8386485988114005
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,7.0,0.007217,0.3801283333,https://link.springer.com/article/10.1007/s11270-023-06281-0,-10.157989395927244,-7.460811211056938
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,8.2,0.00732,0.39799,interpolated,-10.434490245911034,-7.149632336425681
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,8.2,0.00742,0.41586,interpolated,-9.966066540340888,-7.333599708738397
*NCCCCNC(=O)CCCC(=O)*,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,7.0,0.007517,0.4337283333,https://link.springer.com/article/10.1007/s11270-023-06281-0,-7.477808358875417,-5.670659950110801
*C=CC1=CC=CC=N1*,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,6.0,2.0,0.0728,https://link.springer.com/article/10.1007/s11356-022-19130-0,,
*C=CC1=CC=CC=N1*,,6.0,2.0,0.0789,https://link.springer.com/article/10.1007/s11356-022-19130-0,,
*C=CC1=CC=CC=N1*,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,6.0,2.0,0.0798,https://link.springer.com/article/10.1007/s11356-022-19130-0,,
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,10.0,0.1865,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.413700740431464,-6.23307843308093
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,15.0,0.23833,interpolated,-10.376588751463162,-6.332181471154687
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,20.0,0.29017,interpolated,-10.523476518655153,-6.406629468791352
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,25.0,0.342,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.287172593708101,-6.194427279915197
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,33.33333,0.4456,interpolated,-10.602184582237665,-6.483176173118399
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,41.66667,0.5492,interpolated,-10.464735552905973,-6.3312800439031385
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,50.0,0.6528,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.413710755586278,-6.233088039369314
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,66.66667,1.0052,interpolated,-10.314974309172548,-6.239532534757332
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,83.33333,1.3576,interpolated,-10.19496866043512,-6.106091208356174
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,100.0,1.71,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.437328781910548,-6.374332840725646
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,133.33333,2.28333,interpolated,-10.439568664459033,-6.319436455495509
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,166.66667,2.85667,interpolated,-10.413707014213614,-6.233075359185052
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,200.0,3.43,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.498241602711138,-6.339083006305347
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,8.2,25.0,9.728,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.350007216657735,-6.359249237661925
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,8.2,33.33333,10.74533,interpolated,-10.509312599548382,-6.364541164535156
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,8.2,41.66667,11.76267,interpolated,-10.346749168993272,-6.240012420134418
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,8.2,50.0,12.78,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.44741437702913,-6.325405039140192
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,8.2,66.66667,16.97667,interpolated,-10.413706724923065,-6.2330715647294515
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,8.2,83.33333,21.17333,interpolated,-10.491173449415218,-6.386537715457106
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,8.2,100.0,25.37,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.526949345266386,-6.5139967034656285
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,8.2,133.33333,27.65667,interpolated,-10.464734925614387,-6.331292854859015
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,8.2,166.66667,29.94333,interpolated,-10.491161759883619,-6.386594789051556
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,8.2,200.0,32.23,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.424126479625139,-6.252475931700922
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,8.2,10.0,1.144,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.294320804367409,-6.215872229881134
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,8.2,15.0,1.39833,interpolated,-10.28718122332548,-6.19442958967496
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,8.2,20.0,1.65267,interpolated,-10.366733904838314,-6.250405373751457
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,8.2,25.0,1.907,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.287176314605029,-6.1944369162844275
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,8.2,33.33333,2.86067,interpolated,-10.52345297869004,-6.4066185323891744
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,8.2,41.66667,3.81433,interpolated,-10.464775608018394,-6.379148433956335
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,8.2,50.0,4.768,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.486864915487882,-6.332981658076426
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,8.2,66.66667,5.65833,interpolated,-10.37658227915174,-6.33217822261206
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,8.2,83.33333,6.54867,interpolated,-10.346738423944815,-6.240018382557695
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,8.2,100.0,7.439,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.491182017579133,-6.386510374558526
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,8.2,133.33333,11.57267,interpolated,-10.499631170890918,-6.398809354161066
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,8.2,166.66667,15.70633,interpolated,-10.491163297985201,-6.386541507803146
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,8.2,200.0,19.84,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.314979736415705,-6.23952361617054
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,8.2,10.0,0.07254,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.346745461695546,-6.240029741851778
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,8.2,15.0,0.09326,interpolated,-10.65001144296297,-6.521453465351049
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,8.2,20.0,0.11398,interpolated,-10.491180520824402,-6.3865743616415305
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,8.2,25.0,0.1347,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.586666815554384,-6.421921212055511
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,8.2,33.33333,0.18653,interpolated,-10.49115662811929,-6.3865271712098854
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,8.2,41.66667,0.23837,interpolated,-10.220332356082357,-6.1657936531494375
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,8.2,50.0,0.2902,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.602189611466942,-6.483160879394946
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,8.2,66.66667,0.49053,interpolated,-10.620994984655942,-6.49398340886862
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,8.2,83.33333,0.69087,interpolated,-10.602185484345458,-6.483183582200161
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,8.2,100.0,0.8912,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.491192325819377,-6.3865250268081
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,8.2,133.33333,1.3298,interpolated,-10.43935219890025,-6.254868150474224
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,8.2,166.66667,1.7684,interpolated,-10.498233594865003,-6.339061681517154
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,8.2,200.0,2.207,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.465108236193569,-6.331280399823253
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,8.2,10.0,3.243,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.403555794077988,-6.275477569797333
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,8.2,15.0,3.94233,interpolated,-10.420956082094234,-6.241691577870412
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,8.2,20.0,4.64167,interpolated,-10.349992620352786,-6.359196969251517
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,8.2,25.0,5.341,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.586619112574494,-6.421901796878105
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,8.2,33.33333,5.786,interpolated,-10.413699425305017,-6.233076256170442
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,8.2,41.66667,6.231,interpolated,-10.274143031615914,-6.240673799908082
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,8.2,50.0,6.676,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.464788886965017,-6.379184398564151
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,8.2,66.66667,14.304,interpolated,-10.62101686806563,-6.494015970681284
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,8.2,83.33333,21.932,interpolated,-10.55041493466864,-6.368835924872596
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,8.2,100.0,29.56,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.333778282923987,-6.27860735268166
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,8.2,133.33333,38.52667,interpolated,-10.314973598252704,-6.239512022997621
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,8.2,166.66667,47.49333,interpolated,-10.424119811180855,-6.252458856605797
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,8.2,200.0,56.46,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.420955296444443,-6.241694469681586
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C,8.2,10.0,0.1347,https://www.researchgate.net/publication/384556501_2-Oxazoline-Based_Polymer_for_Pharmaceutical_Products_Adsorption_in_Aqueous_Media,-10.299423816938946,-6.219662170816312
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C,8.2,15.0,0.1416,interpolated,-10.346746040634088,-6.240012518347859
*CN(CCO)C(=O)C(c1ccccc1)c2ccccc2*,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C,8.2,20.0,0.1485,interpolated,-10.491171708731684,-6.38654759843712
