PSMILES,SA_score,diversity,num_hbond_donors_sum_fullmolecularfeaturizer,num_hbond_acceptors_sum_fullmolecularfeaturizer,num_rotatable_bonds_sum_fullmolecularfeaturizer,num_rings_sum_fullmolecularfeaturizer,num_non_aromatic_rings_sum_fullmolecularfeaturizer,num_aromatic_rings_sum_fullmolecularfeaturizer,num_atoms_sum_fullmolecularfeaturizer,topological_surface_area_sum_fullmolecularfeaturizer,fraction_bicyclic_rings_sum_fullmolecularfeaturizer,num_aliphatic_heterocycles_sum_fullmolecularfeaturizer,slogp_vsa1_sum_fullmolecularfeaturizer,balaban_j_index_sum_fullmolecularfeaturizer,molecular_weight_sum_fullmolecularfeaturizer,sp3_carbon_count_sum_fullmolecularfeaturizer,sp2_carbon_count_sum_fullmolecularfeaturizer,max_estate_index_sum_fullmolecularfeaturizer,smr_vsa5_sum_fullmolecularfeaturizer,fp_density_morgan1_sum_fullmolecularfeaturizer,total_halogens_sum_fullmolecularfeaturizer,fluorine_count_sum_fullmolecularfeaturizer,chlorine_count_sum_fullmolecularfeaturizer,bromine_count_sum_fullmolecularfeaturizer,iodine_count_sum_fullmolecularfeaturizer,single_bonds_sum_fullmolecularfeaturizer,double_bonds_sum_fullmolecularfeaturizer,triple_bonds_sum_fullmolecularfeaturizer,bridging_rings_count_sum_fullmolecularfeaturizer,max_ring_size_sum_fullmolecularfeaturizer,heteroatom_count_sum_fullmolecularfeaturizer,heteroatom_density_sum_fullmolecularfeaturizer,num_hbond_donors_sum_fullpolymerfeaturizer,num_hbond_acceptors_sum_fullpolymerfeaturizer,num_rotatable_bonds_sum_fullpolymerfeaturizer,num_rings_sum_fullpolymerfeaturizer,num_non_aromatic_rings_sum_fullpolymerfeaturizer,num_aromatic_rings_sum_fullpolymerfeaturizer,num_atoms_sum_fullpolymerfeaturizer,topological_surface_area_sum_fullpolymerfeaturizer,fraction_bicyclic_rings_sum_fullpolymerfeaturizer,num_aliphatic_heterocycles_sum_fullpolymerfeaturizer,slogp_vsa1_sum_fullpolymerfeaturizer,balaban_j_index_sum_fullpolymerfeaturizer,molecular_weight_sum_fullpolymerfeaturizer,sp3_carbon_count_sum_fullpolymerfeaturizer,sp2_carbon_count_sum_fullpolymerfeaturizer,max_estate_index_sum_fullpolymerfeaturizer,smr_vsa5_sum_fullpolymerfeaturizer,fp_density_morgan1_sum_fullpolymerfeaturizer,total_halogens_sum_fullpolymerfeaturizer,fluorine_count_sum_fullpolymerfeaturizer,chlorine_count_sum_fullpolymerfeaturizer,bromine_count_sum_fullpolymerfeaturizer,iodine_count_sum_fullpolymerfeaturizer,single_bonds_sum_fullpolymerfeaturizer,double_bonds_sum_fullpolymerfeaturizer,triple_bonds_sum_fullpolymerfeaturizer,bridging_rings_count_sum_fullpolymerfeaturizer,max_ring_size_sum_fullpolymerfeaturizer,heteroatom_count_sum_fullpolymerfeaturizer,heteroatom_density_sum_fullpolymerfeaturizer
*Nc1ccc(NC(=O)c2cccc(S(*)=O)c2)cc1OCCCCCCCCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,13.0,2.0,0.0,2.0,30.0,67.42999999999999,0.0,0.0,15.787319034968565,1.9223075428292902,400.182063756,10.0,18.0,12.628189030287816,56.76497203569046,1.1071428571428572,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,6.0,8.0,0.26666666666666666
c1c(ccc(c1)/C=N/[C@@H]2C(=O)NOC2)/C=N/[C@H]3C(=O)NOC3,4.479597979106289,0.913043273289958,2.0,6.0,4.0,3.0,2.0,1.0,22.0,101.38000000000001,0.0,2.0,10.960193196242404,1.5997332958327293,302.101504928,6.0,16.0,11.277114958888047,12.083681658295921,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,6.0,8.0,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Oc1c(-c2ccccc2)cc1OC(=O)c1ccc(C(=O)N*)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,5.0,3.0,1.0,2.0,25.0,64.63,0.0,0.0,5.733667477162185,1.707951649677602,305.06880783200006,0.0,23.0,12.294229418619299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,6.0,7.0,0.28
CC(C)(C)[NH2+]C[C@H](COc1cccc2c1SCCC2)O,3.952749086091016,0.8811548924050717,2.0,3.0,5.0,2.0,1.0,1.0,20.0,46.07,0.5,1.0,10.05365155780638,1.8771235919985767,296.16787649209,13.0,7.0,10.014847411186697,50.15122996057332,1.4,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,6.0,4.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCS(=O)(=S)CCCCC(=O)NCCCCCS*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,14.0,0.0,0.0,0.0,21.0,46.17,0.0,0.0,5.316788604006331,3.489649987206582,323.10474204,14.0,5.0,12.031648221834805,51.8694885601727,1.2105263157894737,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,8.0,0.38095238095238093
c1ccc2c(c1)[C@@H](C(=O)NC2=O)C(=O)Nc3ccc(cc3)Cl,2.5023991328207558,0.8812282886269934,2.0,3.0,2.0,3.0,1.0,2.0,22.0,75.27,0.3333333333333333,1.0,10.633577208012662,1.9130538376957753,314.04581989200005,2.0,20.0,12.416023242630388,5.917906046161393,1.0454545454545454,1.0,0.0,1.0,0.0,0.0,9.0,3.0,0.0,1.0,6.0,6.0,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*NNC(=O)C(=O)NCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,11.0,1.0,0.0,1.0,28.0,128.42999999999998,0.0,0.0,27.63570635255147,2.078598301598027,361.175004216,8.0,18.0,12.062097584627452,32.10410811463005,0.7307692307692307,0.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,6.0,11.0,0.39285714285714285
CC(C)C[C@@H]1C[NH+]2CCc3cc(c(cc3[C@H]2CC1=O)OC)OC,4.510139424427935,0.896952253912124,1.0,3.0,4.0,3.0,2.0,1.0,23.0,39.97,0.6666666666666666,2.0,14.373635638450576,1.8850854790019058,318.20637017608993,13.0,10.0,12.602755023305617,39.15178009730724,1.2173913043478262,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,2.0,6.0,4.0,0.17391304347826086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCCCOC(=O)c1ccccc1OC(=O)CCCCCCC(*)=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,15.0,1.0,0.0,1.0,28.0,69.67,0.0,0.0,4.736862953800049,2.3577640957262287,360.193673996,12.0,14.0,12.29719964821842,71.13195342895074,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,6.0,7.0,0.25
CC(=C[C@@H]1[C@H](C1(C)C)C(=O)OCN2C(=O)C3=C(C2=O)CCCC3)C,3.7129651921817404,0.906162181773126,0.0,4.0,4.0,3.0,3.0,0.0,24.0,63.68,0.3333333333333333,1.0,0.0,1.61158435496958,331.17835828,12.0,12.0,12.38303413958176,53.378235290466534,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,21.0,5.0,0.0,1.0,6.0,5.0,0.20833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*c1cc(CCCCCCCCCCCCCCCCCCCCC)cc(S(*)(=O)=O)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,21.0,1.0,0.0,1.0,32.0,34.14,0.0,0.0,6.06636706846161,1.8746552784731658,434.32185171199995,22.0,8.0,11.92632887315835,140.23565313372865,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,6.0,5.0,0.15625
c1ccc2c(c1)CC[C@@]3(C2)C(=O)NC(=O)N3,3.299601105481364,0.8975982057849105,2.0,2.0,0.0,3.0,2.0,1.0,16.0,58.2,0.6666666666666666,1.0,10.633577208012662,1.9831937110947453,216.089877624,4.0,12.0,11.776882558578986,24.801390121161372,1.125,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,6.0,4.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*C(=O)/C=C(/*)CCOc1ccc(C(=O)OCCCCCCCC)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,13.0,1.0,0.0,1.0,26.0,52.60000000000001,0.0,0.0,4.736862953800049,2.2611218349054267,330.183109312,10.0,14.0,12.008946413173227,51.8694885601727,1.0416666666666667,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,6.0,6.0,0.23076923076923078
CNc1c2c([nH+]n1C)CCCC2,4.181483190367114,0.94394916256553,1.0,2.0,1.0,2.0,1.0,1.0,12.0,31.1,0.5,1.0,10.415470412307368,2.4637475996743206,166.13387393208998,6.0,6.0,3.370185185185185,25.683286491704038,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,6.0,3.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Oc1ccc(C(*)(C)C)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0,1.0,0.0,1.0,12.0,9.23,0.0,0.0,5.106527394840706,2.9253054988786795,134.07316494,3.0,7.0,5.352244897959183,19.76538044554264,1.4,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,3.0,0.25
C[C@@H](CN1c2ccccc2Sc3c1cccc3)[N+](C)(C)C,2.975275504910851,0.884321546784075,0.0,2.0,3.0,3.0,1.0,2.0,21.0,3.24,0.6666666666666666,1.0,4.899909730850478,2.0262983046473857,299.15764615609004,8.0,13.0,2.4814814814814814,22.756544979874135,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,6.0,3.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)(C)C(=O)OC(C)CCCCCCCCCOc1ccc(OC(=O)c2ccc(OC(=O)CCCCCCCCC)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,25.0,2.0,0.0,2.0,47.0,88.13,0.0,0.0,14.210588861400147,1.5376029418442263,622.3869540679999,23.0,22.0,12.59270885487233,142.4499671994884,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,33.0,3.0,0.0,0.0,6.0,9.0,0.19148936170212766
CN(C)C1=NC(=O)[C@@H](O1)c2ccccc2,3.144210914998001,0.8798675946883893,0.0,3.0,1.0,2.0,1.0,1.0,15.0,41.900000000000006,0.0,1.0,0.0,2.2015650210486433,204.089877624,3.0,12.0,11.55042044595616,6.103966387748303,1.2666666666666666,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,6.0,4.0,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)(C)C(=O)OCCCCCOc1ccc(C(=O)OCCCCCCCC)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,17.0,1.0,0.0,1.0,31.0,61.83,0.0,0.0,4.736862953800049,2.121860935265947,404.256274252,16.0,13.0,12.089503852968509,84.47651225156737,0.896551724137931,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,6.0,7.0,0.22580645161290322
C[C@@H](c1ccc(s1)C(=O)c2ccccc2)C(=O)[O-],2.9957409584497334,0.8598292680799184,0.0,4.0,4.0,2.0,0.0,2.0,18.0,57.2,0.0,1.0,5.106527394840706,2.257472117977395,259.04343879191003,2.0,16.0,12.099449168556312,12.841643245852017,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,4.0,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Nc1ccc(C(F)(F)C(=O)OC(F)(F)C(F)(F)C(*)(Cl)C(F)(F)F)cc1F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,6.0,1.0,0.0,1.0,28.0,38.33,0.0,0.0,5.733667477162185,3.237497279540797,418.97708824800003,16.0,10.0,13.950399305555555,29.507034231519835,1.1153846153846154,11.0,10.0,1.0,0.0,0.0,21.0,1.0,0.0,0.0,6.0,16.0,0.5714285714285714
C[N+]1(C[C@@H](CC(=C(c2cccs2)c3cccs3)C1)OC)C,3.824293614428451,0.897126185157346,0.0,3.0,3.0,3.0,1.0,2.0,21.0,9.23,0.0,3.0,0.0,2.091178461255831,320.11373274408993,9.0,12.0,5.698881330309902,12.524788010674312,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,6.0,4.0,0.19047619047619047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*C[Si](*)(C)CCCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.330074215693167,114.08647697800001,7.0,0.0,2.662361111111111,38.90349892982129,1.8571428571428572,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333
CC(C)(C(=O)N1CSC[C@@H]1C(=O)[O-])Oc2ccc(cc2)Cl,3.3197661245499095,0.8774447971735672,0.0,5.0,4.0,2.0,1.0,1.0,21.0,69.67,0.0,1.0,9.843390348640755,2.1233995913688966,328.04158021991003,8.0,13.0,12.523635816466504,25.490366039512896,1.380952380952381,1.0,0.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,6.0,7.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*c1ccc(NC(=O)CCCCCCCCC(=O)N*)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,10.0,1.0,0.0,1.0,22.0,58.2,0.0,0.0,17.116823149630125,1.9877912552069028,274.168127944,8.0,12.0,11.806590596841492,51.36657298340809,0.9,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,6.0,6.0,0.2727272727272727
C/[NH+]=C\1/N([C@](CS1)(c2ccc(c(c2)S(=O)(=O)N)Cl)O)C,4.139857182711378,0.8926874491229677,3.0,4.0,2.0,2.0,1.0,1.0,20.0,97.60000000000001,0.0,1.0,10.131378470243611,2.5499176982758516,336.02378744009,9.0,11.0,11.502529525699167,10.620469069488028,1.55,1.0,0.0,1.0,0.0,0.0,12.0,3.0,0.0,0.0,6.0,9.0,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)(C#N)CCCCCCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,7.0,0.0,0.0,0.0,13.0,23.79,0.0,0.0,0.0,3.4610294774675268,151.136099544,9.0,0.0,9.040482568027212,58.2903101830987,1.4545454545454546,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,3.0,0.23076923076923078
Cc1cccc(c1NC(=O)[C@@H](C)[NH3+])C,2.972672222100062,0.8593250133360126,2.0,1.0,2.0,1.0,0.0,1.0,14.0,56.74,0.0,0.0,11.050456081168516,2.9126516466884773,193.13353958409,5.0,9.0,11.44305933484505,26.813052428219834,1.3571428571428572,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,6.0,3.0,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Cc1cc(OC)c(/N=N/c2ccc(OCC(C)CCCCCCOc3ccc(C(*)=O)cc3)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,16.0,3.0,0.0,3.0,38.0,69.48000000000002,0.0,0.0,14.210588861400147,1.290671039127676,486.25185756799993,11.0,25.0,11.439244450987484,45.95158251401131,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,6.0,8.0,0.21052631578947367
Cc1ccccc1N2CC[NH+](CC2)[C@H]3CCc4cc(ccc4C3)O,3.7929004902939916,0.8796390924971598,2.0,2.0,2.0,4.0,2.0,2.0,24.0,27.91,0.25,1.0,9.799819461700956,1.3993575861533083,323.21178990409,10.0,14.0,9.651908804671667,32.22804289761662,1.0416666666666667,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,6.0,3.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCCCCOC(=O)CCCCCCC(=O)O*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,14.0,0.0,0.0,0.0,21.0,52.60000000000001,0.0,0.0,0.0,3.216091218510976,270.183109312,13.0,6.0,11.485672094493342,77.55277505187675,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,6.0,0.2857142857142857
COc1ccc(cc1OC)/C=C/C(=O)Nc2ccccc2C(=O)[O-],2.2388904388924296,0.868676807524308,1.0,5.0,6.0,2.0,0.0,2.0,24.0,87.69,0.0,0.0,19.897041906447136,2.1266540136519008,326.10339619190995,2.0,22.0,11.970976867598893,0.0,1.0416666666666667,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,6.0,6.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*SC(C)C[Si](*)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.467261091454156,132.042897914,7.0,0.0,2.569166666666667,31.31179371395144,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.4444444444444444
CC(C)(C)C(=O)[C@@H](n1cncn1)Oc2ccc(cc2)Cl,2.911781663513594,0.8801914558149752,0.0,5.0,4.0,2.0,0.0,2.0,20.0,57.010000000000005,0.0,1.0,4.736862953800049,2.281223550397853,293.093104432,6.0,14.0,12.494793223873913,26.999112769806743,1.3,1.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,6.0,6.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(Oc5ccc5c(c5)C(=O)N(*)C5=O)cc4c3=O)c(C(C)(C)C)c2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,4.0,7.0,4.0,3.0,46.0,105.99000000000001,0.42857142857142855,4.0,21.262406648164145,1.3070327990196342,581.1586854559998,4.0,40.0,14.117999369424334,26.186202068468653,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,22.0,9.0,0.0,3.0,10.0,11.0,0.2391304347826087
CCC(=O)O[C@@]1(C[C@H]([NH+](C[C@@H]1C)C)C)c2ccccc2,4.567519857339212,0.8610516005010842,1.0,2.0,3.0,2.0,1.0,1.0,20.0,30.740000000000002,0.0,1.0,4.899909730850478,2.4082446714010852,276.19580549209,11.0,9.0,11.963276171579743,45.25574648505554,1.35,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,6.0,3.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)(C)C(=O)OCCOC(=O)c1cc(C)c(C)c(OC)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,7.0,1.0,0.0,1.0,23.0,61.83,0.0,0.0,4.736862953800049,2.5531883683852725,292.13107374000003,8.0,13.0,12.078185586734694,33.61285484492389,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,6.0,7.0,0.30434782608695654
C[C@@H](CN1c2ccccc2Sc3c1cccc3)C[NH+](C)C,3.508042845197682,0.8778014635126733,1.0,2.0,4.0,3.0,1.0,2.0,21.0,7.680000000000001,0.6666666666666666,1.0,9.799819461700956,1.9466038815218274,299.15764615609004,8.0,13.0,2.4948148148148146,16.714704150726174,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,6.0,3.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(CO*)c1ccc(-c2cnc(/N=N/c3ccc(OC)cc3)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,8.0,3.0,0.0,3.0,28.0,56.07000000000001,0.0,1.0,4.736862953800049,1.6840142170988506,345.147726848,5.0,21.0,5.598242224459408,12.841643245852017,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,6.0,7.0,0.25
C[C@]12CC[C@H](C1(C)C)C[N+](C2)(C)CCC[N+](C)(C)C,5.338354976513536,0.9545830637840999,0.0,0.0,4.0,2.0,2.0,0.0,19.0,0.0,0.5,1.0,0.0,1.9986778103258218,268.28675199218,19.0,0.0,2.558016581632653,40.0336764678499,1.1578947368421053,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,6.0,2.0,0.10526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)c1ccc(CCOCCCCCCS)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,11.0,1.0,0.0,1.0,20.0,9.23,0.0,0.0,0.0,2.0987263053012954,264.154786388,12.0,6.0,5.7198979591836725,45.448666937246685,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,6.0,4.0,0.2
COc1cc(cc(c1OC)OC)C(=O)N2CCOCC2,1.8316251360507785,0.8826692764458609,0.0,5.0,4.0,2.0,1.0,1.0,20.0,57.230000000000004,0.0,1.0,14.210588861400147,2.3303594105861096,281.12632270800003,8.0,12.0,12.454098167044595,0.0,1.05,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,6.0,6.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCOCCCCCCOCC(=O)Nc1ccc(P(=O)(Oc2ccccc2)(C(=O)OC)C(*)=O)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1COCC[NH+]1[C@H](C(Cl)(Cl)Cl)NC=O,5.376379203170201,0.9545485291265576,2.0,2.0,3.0,1.0,1.0,0.0,14.0,42.77,0.0,1.0,10.216698334856808,2.600699124467958,260.99588708409,11.0,3.0,10.372973592214663,9.958311547664298,1.3571428571428572,3.0,0.0,3.0,0.0,0.0,13.0,1.0,0.0,0.0,6.0,7.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*C[N+](*)(CCCCC)C(=O)OCCCCCCCCCOc1ccc(C(=O)O[Na])cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,17.0,1.0,0.0,1.0,32.0,61.83,0.0,0.0,4.736862953800049,2.012598635433764,428.24074392009,16.0,13.0,12.51016882294111,71.13195342895074,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,6.0,9.0,0.28125
COc1cc(cc(c1OC)OC)C(=S)N2CCOCC2,2.145500136050778,0.8986518941941679,0.0,5.0,4.0,2.0,1.0,1.0,20.0,40.16,0.0,1.0,14.210588861400147,2.3303594105861096,297.10347908800003,8.0,12.0,5.553488756613756,0.0,1.05,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,6.0,6.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*O[Si](C)(C)c1cc(C(C)(C)C)c(/N=N/c2ccc(-c3ccc(*)cc3)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,5.0,3.0,0.0,3.0,30.0,33.95,0.0,0.0,11.25309271414907,1.885513874055507,386.181439982,8.0,20.0,6.052996675658448,39.28022477583082,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,6.0,6.0,0.2
COc1cc(cc(c1OC)OC)C(=O)N2CCCCCCC2,1.7824893621495352,0.879286050889316,0.0,4.0,4.0,2.0,1.0,1.0,22.0,48.00000000000001,0.0,1.0,14.210588861400147,2.275157513731636,307.17835828,10.0,12.0,12.774676398337112,32.10410811463005,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,8.0,5.0,0.22727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)(C)C(=O)OCCCCCCOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,9.0,0.0,0.0,0.0,16.0,35.53,0.0,0.0,0.0,3.4163907440650547,200.1412445,11.0,3.0,11.691294835465559,45.448666937246685,1.3571428571428572,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,5.0,0.3125
C1CN([P@@](=O)(OC1)N(CCCl)CCCl)CCCl,4.162331682219817,0.9540089876859831,0.0,2.0,7.0,1.0,1.0,0.0,17.0,32.78,0.0,1.0,0.0,2.796471085690024,322.017147486,16.0,1.0,12.88810185185185,6.4208216229260096,1.1764705882352942,3.0,0.0,3.0,0.0,0.0,16.0,1.0,0.0,0.0,6.0,8.0,0.47058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCC(*)C(=O)c1ccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,11.0,1.0,0.0,1.0,38.0,51.21,0.0,0.0,0.0,3.6361618756660095,578.003288448,26.0,10.0,14.241492914895016,65.70436943089213,0.7222222222222222,15.0,15.0,0.0,0.0,0.0,29.0,3.0,0.0,0.0,6.0,21.0,0.5526315789473685
COc1cc(cc(c1OC)OC)C(=O)N[C@@H]2CCC[NH2+]C2,3.4206429103867304,0.8832678569825683,2.0,4.0,5.0,2.0,1.0,1.0,21.0,73.4,0.0,1.0,24.844166069412807,2.194067207749172,295.16523363609,9.0,12.0,12.371898620559335,18.88348407499998,1.1904761904761905,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,6.0,6.0,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*c1cc(CCCCCCCCCCCCCCCC)c(*)o1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,15.0,1.0,0.0,1.0,23.0,13.14,0.0,1.0,12.526325991278114,1.788284299835956,290.260965708,16.0,5.0,5.80631181664517,103.2360615435808,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,5.0,3.0,0.13043478260869565
C[C@@H](c1ccc(c2c1cccc2)C3CCCCC3)C(=O)[O-],2.908617460582297,0.8556396369416723,0.0,2.0,3.0,3.0,1.0,2.0,21.0,40.129999999999995,0.3333333333333333,0.0,5.106527394840706,2.117439341727831,281.15470349191,8.0,13.0,11.218904406880597,50.86365740664347,1.0476190476190477,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,6.0,2.0,0.09523809523809523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCCCCCCCCCCCCCOC(=O)CCC(=O)O*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,19.0,0.0,0.0,0.0,26.0,52.60000000000001,0.0,0.0,0.0,3.1293453005319445,340.26135963199994,18.0,6.0,11.404124598891244,109.65688316650682,0.625,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,6.0,0.23076923076923078
